"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-08","5.5",",,W",,,,," 1748",",,W","0.0",",,W",,,,,,,"16.1",",,W","5.6",",,W",,,"  100",",,W","  120",",,W",,,,,"8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-09","4.3",",,W",,,,," 1030",",,W","0.8",",,W",,,,,,,"23.9",",,W","10.0",",,W",,,"  220",",,W","  220",",,W",,,,,"13.0",",,W","18.3",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-10","4.7",",,W",,,,," 1114",",,W","0.3",",,W",,,,,,,"15.0",",,W","3.3",",,W",,,"  300",",,W","  310",",,W",,,,,"9.4",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-11","3.7",",,W",,,,," 1302",",,W","0.3",",,W",,,,,,,"13.3",",,W","2.2",",,W",,,"   40",",,W","   40",",,W",,,,,"7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-12","4.2",",,W",,,,," 0604",",,W","0.5",",,W",,,,,,,"11.7",",,W","5.6",",,W",,,"   60",",,W","   50",",,W",,,,,"7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-13","4.2",",,W",,,,," 1829",",,W","1.0",",,W",,,,,,,"12.8",",,W","2.2",",,W",,,"  360",",,W","   10",",,W",,,,,"8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-14","2.4",",,W",,,,," 1804",",,W","0.0",",,W",,,,,,,"20.6",",,W","-1.0",",,W",,,"  350",",,W","  280",",,W",,,,,"6.7",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-15","3.0",",,W",,,,," 1609",",,W","0.0",",,W",,,,,,,"23.3",",,W","2.2",",,W",,,"  290",",,W","  280",",,W",,,,,"9.4",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-16","3.5",",,W",,,,," 1513",",,W","0.0",",,W",,,,,,,"23.9",",,W","5.6",",,W",,,"  250",",,W","  220",",,W",,,,,"9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-17","1.5",",,W",,,,," 0809",",,W","2.0",",,W",,,,,,,"19.4",",,W","11.7",",,W",,,"   90",",,W","   70",",,W",,,,,"5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-18","2.4",",,W",,,,," 1210",",,W","6.1",",,W",,,,,,,"22.2",",,W","8.9",",,W",,,"  150",",,W","  140",",,W",,,,,"5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-19","3.4",",,W",,,,," 1238",",,W","7.9",",,W",,,,,,,"25.6",",,W","9.4",",,W",,,"  270",",,W","  250",",,W",,,,,"12.5",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-20","5.1",",,W",,,,," 1140",",,W","0.0",",,W",,,,,,,"16.7",",,W","3.3",",,W",,,"  270",",,W","  270",",,W",,,,,"10.3",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-21","2.4",",,W",,,,," 1307",",,W","0.0",",,W",,,,,,,"15.6",",,W","1.1",",,W",,,"  140",",,W","  120",",,W",,,,,"5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-22","3.1",",,W",,,,," 1154",",,W","6.4",",,W",,,,,,,"21.1",",,W","10.0",",,W",,,"  130",",,W","  140",",,W",,,,,"6.7",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-23","5.7",",,W",,,,," 1348",",,W","2.5",",,W",,,,,,,"25.6",",,W","10.6",",,W",,,"  280",",,W","  290",",,W",,,,,"14.3",",,W","18.8",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-24","1.9",",,W",,,,," 2100",",,W","0.0","T,,W",,,,,,,"20.0",",,W","5.6",",,W",,,"  200",",,W","  150",",,W",,,,,"5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-25","4.3",",,W",,,,," 1424",",,W","0.0","T,,W",,,,,,,"29.4",",,W","12.8",",,W",,,"  300",",,W","  290",",,W",,,,,"13.4",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-26","1.4",",,W",,,,," 1400",",,W","1.0",",,W",,,,,,,"22.8",",,W","11.1",",,W",,,"   60",",,W","   60",",,W",,,,,"4.5",",,W","5.8",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-27","2.6",",,W",,,,," 1344",",,W","5.1",",,W",,,,,,,"23.3",",,W","9.4",",,W",,,"  140",",,W","  180",",,W",,,,,"6.3",",,W","8.1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-28","4.4",",,W",,,,," 1404",",,W","0.0",",,W",,,,,,,"26.7",",,W","12.8",",,W",,,"  290",",,W","  300",",,W",,,,,"11.6",",,W","15.7",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-29","1.7",",,W",,,,," 1515",",,W","1.0",",,W",,,,,,,"22.8",",,W","13.9",",,W",,,"  300",",,W","  340",",,W",,,,,"5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-30","1.7",",,W",,,,," 0716",",,W","6.6",",,W",,,,,,,"21.1",",,W","13.3",",,W",,,"  330",",,W","  220",",,W",,,,,"6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-05-31","2.6",",,W",,,,," 1550",",,W","0.0",",,W",,,,,,,"26.7",",,W","8.3",",,W",,,"  250",",,W","  250",",,W",,,,,"7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-01","2.7",",,W",,,,," 1312",",,W","18.0",",,W",,,,,,,"24.4",",,W","13.9",",,W",,,"  350",",,W","  340",",,W",,,,,"11.6",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-02","4.1",",,W",,,,," 1740",",,W","0.0",",,W",,,,,,,"21.1",",,W","10.0",",,W",,,"  350",",,W","  320",",,W",,,,,"8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-03","3.0",",,W",,,,," 1612",",,W","0.0",",,W",,,,,,,"18.9",",,W","5.6",",,W",,,"  280",",,W","  290",",,W",,,,,"5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-04","2.6",",,W",,,,," 1602",",,W","0.0","T,,W",,,,,,,"22.2",",,W","5.0",",,W",,,"  240",",,W","  230",",,W",,,,,"7.6",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-05","3.7",",,W",,,,," 1850",",,W","5.3",",,W",,,,,,,"26.7",",,W","14.4",",,W",,,"   10",",,W","   20",",,W",,,,,"9.8",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-06","1.9",",,W",,,,," 0545",",,W","0.0",",,W",,,,,,,"23.3",",,W","11.7",",,W",,,"  360",",,W","  360",",,W",,,,,"4.5",",,W","5.8",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-07","2.6",",,W",,,,," 1508",",,W","0.0",",,W",,,,,,,"26.7",",,W","8.9",",,W",,,"  100",",,W","  110",",,W",,,,,"7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-08","4.0",",,W",,,,," 1243",",,W","0.0",",,W",,,,,,,"27.2",",,W","10.6",",,W",,,"  100",",,W","  120",",,W",,,,,"7.6",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-09","2.6",",,W",,,,," 0007",",,W","14.0",",,W",,,,,,,"23.3",",,W","18.9",",,W",,,"  130",",,W","  110",",,W",,,,,"5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-10","4.7",",,W",,,,," 1545",",,W","23.1",",,W",,,,,,,"22.2",",,W","7.8",",,W",,,"  300",",,W","  310",",,W",,,,,"10.7",",,W","15.2",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-11","1.8",",,W",,,,," 1000",",,W","0.0",",,W",,,,,,,"24.4",",,W","3.9",",,W",,,"  300",",,W","  290",",,W",,,,,"6.7",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-12","2.7",",,W",,,,," 2219",",,W","21.6",",,W",,,,,,,"24.4",",,W","6.7",",,W",,,"   70",",,W","  320",",,W",,,,,"6.7",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-13","2.8",",,W",,,,," 1700",",,W","9.9",",,W",,,,,,,"17.2",",,W","8.9",",,W",,,"  340",",,W","  340",",,W",,,,,"10.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-14","4.7",",,W",,,,," 1724",",,W","0.0",",,W",,,,,,,"22.8",",,W","6.7",",,W",,,"  230",",,W","  230",",,W",,,,,"8.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-15","3.5",",,W",,,,," 0750",",,W","0.3",",,W",,,,,,,"20.6",",,W","16.7",",,W",,,"  260",",,W","  230",",,W",,,,,"8.9",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-16","2.7",",,W",,,,," 0052",",,W","13.0",",,W",,,,,,,"18.3",",,W","13.3",",,W",,,"   70",",,W","   80",",,W",,,,,"5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-17","1.1",",,W",,,,," 0938",",,W","0.0",",,W",,,,,,,"21.1",",,W","13.9",",,W",,,"   30",",,W","   30",",,W",,,,,"4.5",",,W","5.4",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-18","0.9",",,W",,,,," 1828",",,W","0.0",",,W",,,,,,,"26.1",",,W","11.1",",,W",,,"  160",",,W","  150",",,W",,,,,"4.5",",,W","5.8",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-19","1.5",",,W",,,,," 1710",",,W","0.0","T,,W",,,,,,,"27.2",",,W","12.8",",,W",,,"  140",",,W","  140",",,W",,,,,"4.0",",,W","5.4",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-20","3.4",",,W",,,,," 1747",",,W","19.8",",,W",,,,,,,"18.3",",,W","13.3",",,W",,,"  360",",,W","   10",",,W",,,,,"7.6",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-21","3.1",",,W",,,,," 1105",",,W","0.0",",,W",,,,,,,"25.0",",,W","11.1",",,W",,,"  330",",,W","   10",",,W",,,,,"6.3",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-22","2.0",",,W",,,,," 1343",",,W","0.0",",,W",,,,,,,"25.6",",,W","8.3",",,W",,,"   80",",,W","   80",",,W",,,,,"5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-23","2.7",",,W",,,,," 1431",",,W","0.0","T,,W",,,,,,,"26.1",",,W","7.2",",,W",,,"  150",",,W","  160",",,W",,,,,"5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-24","3.3",",,W",,,,," 1840",",,W","0.5",",,W",,,,,,,"26.1",",,W","17.2",",,W",,,"  260",",,W","  250",",,W",,,,,"10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-25","5.1",",,W",,,,," 1058",",,W","0.0","T,,W",,,,,,,"27.8",",,W","16.1",",,W",,,"  280",",,W","  270",",,W",,,,,"10.7",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-26","3.0",",,W",,,,," 1110",",,W","0.0",",,W",,,,,,,"29.4",",,W","16.1",",,W",,,"  300",",,W","  290",",,W",,,,,"7.2",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-27","1.6",",,W",,,,," 0346",",,W","0.0","T,,W",,,,,,,"30.6",",,W","16.1",",,W",,,"  270",",,W","  260",",,W",,,,,"9.4",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-28","2.4",",,W",,,,," 0907",",,W","0.0",",,W",,,,,,,"31.7",",,W","15.6",",,W",,,"  280",",,W","  280",",,W",,,,,"7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-29","3.0",",,W",,,,," 1716",",,W","0.0",",,W",,,,,,,"31.1",",,W","18.3",",,W",,,"   10",",,W","   10",",,W",,,,,"6.3",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-06-30","2.5",",,W",,,,," 1336",",,W","0.0",",,W",,,,,,,"28.9",",,W","17.2",",,W",,,"  310",",,W","  330",",,W",,,,,"5.8",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-01","2.2",",,W",,,,," 1404",",,W","0.0","T,,W",,,,,,,"32.2",",,W","13.9",",,W",,,"  290",",,W","  260",",,W",,,,,"6.3",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-02","2.6",",,W",,,,," 2057",",,W","0.5",",,W",,,,,,,"32.8",",,W","20.6",",,W",,,"  350",",,W","   10",",,W",,,,,"8.1",",,W","11.6",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-03","1.9",",,W",,,,," 0743",",,W","0.0","T,,W",,,,,,,"30.0",",,W","19.4",",,W",,,"   20",",,W","  320",",,W",,,,,"5.8",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-04","1.6",",,W",,,,," 1405",",,W","0.5",",,W",,,,,,,"29.4",",,W","18.3",",,W",,,"  120",",,W","  100",",,W",,,,,"7.2",",,W","10.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-05","1.9",",,W",,,,," 1735",",,W","0.0","T,,W",,,,,,,"32.2",",,W","18.9",",,W",,,"  310",",,W","  320",",,W",,,,,"6.7",",,W","9.4",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-06","2.6",",,W",,,,," 1508",",,W","0.8",",,W",,,,,,,"31.7",",,W","20.0",",,W",,,"   10",",,W","   10",",,W",,,,,"6.7",",,W","8.9",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-07","3.8",",,W",,,,," 0023",",,W","0.0","T,,W",,,,,,,"28.3",",,W","17.2",",,W",,,"   20",",,W","   20",",,W",,,,,"6.7",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-08","1.8",",,W",,,,," 1459",",,W","0.0",",,W",,,,,,,"27.2",",,W","12.8",",,W",,,"   10",",,W","   10",",,W",,,,,"4.5",",,W","6.3",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-09","1.1",",,W",,,,," 1029",",,W","0.0",",,W",,,,,,,"28.3",",,W","11.1",",,W",,,"  130",",,W","  160",",,W",,,,,"3.6",",,W","4.9",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-10","2.2",",,W",,,,," 1258",",,W","0.0",",,W",,,,,,,"32.2",",,W","12.8",",,W",,,"  250",",,W","  260",",,W",,,,,"6.3",",,W","8.1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-11","3.9",",,W",,,,," 1840",",,W","0.0",",,W",,,,,,,"29.4",",,W","18.3",",,W",,,"  340",",,W","  330",",,W",,,,,"7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-12","2.2",",,W",,,,," 0102",",,W","0.0",",,W",,,,,,,"26.1",",,W","12.2",",,W",,,"  310",",,W","  350",",,W",,,,,"5.4",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-13","3.8",",,W",,,,," 1418",",,W","0.0",",,W",,,,,,,"31.7",",,W","12.8",",,W",,,"  290",",,W","  280",",,W",,,,,"9.8",",,W","12.5",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-14","2.0",",,W",,,,," 1037",",,W","0.0",",,W",,,,,,,"28.9",",,W","14.4",",,W",,,"  320",",,W","   20",",,W",,,,,"5.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-15","1.7",",,W",,,,," 1728",",,W","0.3",",,W",,,,,,,"32.8",",,W","12.8",",,W",,,"  210",",,W","  210",",,W",,,,,"7.2",",,W","10.3",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-16","2.3",",,W",,,,," 1745",",,W","33.0",",,W",,,,,,,"29.4",",,W","17.8",",,W",,,"  330",",,W","  320",",,W",,,,,"7.6",",,W","11.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-17","1.9",",,W",,,,," 1221",",,W","0.3",",,W",,,,,,,"32.2",",,W","21.7",",,W",,,"   40",",,W","  330",",,W",,,,,"5.8",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-18","2.6",",,W",,,,," 1336",",,W","3.0",",,W",,,,,,,"30.6",",,W","17.8",",,W",,,"  280",",,W","  290",",,W",,,,,"10.3",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-19","3.4",",,W",,,,," 1912",",,W","3.8",",,W",,,,,,,"33.3",",,W","22.2",",,W",,,"   10",",,W","   10",",,W",,,,,"15.7",",,W","20.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-20","4.6",",,W",,,,," 1737",",,W","0.0","T,,W",,,,,,,"34.4",",,W","22.2",",,W",,,"  340",",,W","  330",",,W",,,,,"16.1",",,W","20.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-21",,,,,,," 0000",",,W","0.3",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"6.7",",,W","8.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-22",,,,,,," 0801",",,W","0.0",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"3.1",",,W","3.1",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-23",,,,,,," 1653",",,W","2.5",",,W",,,,,,,,,,,,,"  360",",,W","   10",",,W",,,,,"14.3",",,W","18.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-24","2.4",",,W",,,,," 1307",",,W","0.0",",,W",,,,,,,"26.1",",,W","12.2",",,W",,,"   10",",,W","   30",",,W",,,,,"6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-25","1.4",",,W",,,,," 1423",",,W","0.0",",,W",,,,,,,"28.3",",,W","12.2",",,W",,,"  310",",,W","  330",",,W",,,,,"10.7",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-26","1.6",",,W",,,,," 1419",",,W","0.0",",,W",,,,,,,"29.4",",,W","13.3",",,W",,,"  210",",,W","  150",",,W",,,,,"5.4",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-27","3.8",",,W",,,,," 1719",",,W","0.0",",,W",,,,,,,"29.4",",,W","15.6",",,W",,,"  260",",,W","  260",",,W",,,,,"9.4",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22278","-83.74444","255.7","2019-07-28","3.8",",,W",,,,," 1520",",,W","0.0",",,W",,,,,,,"31.7",",,W","20.6",",,W",,,"  240",",,W","  270",",,W",,,,,"7.6",",,W","11.6",",,W",,,,,,,,,,,,,,,,
